roundId,roundName,realInfoHasPrepared,realInfoHasStarted,realInfoHasFinished,realInfoPreparationTime,realInfoHasLasted,status,immatriculation,kmDepart,startLocation,endLocation,startTime,endTime,date,vehiculeId,driver,Date,sourceHubName,maxOrders,maxDuration,maxDistance,costPerUnitTime,weight
60095b98741d121f84ca0c08,F BACKUP AM 03,2021-01-22 03:56:39.113000+00:00,2021-01-22 03:58:09.047000+00:00,2021-01-22 08:16:24.508000+00:00,89934.0,15495461.0,COMPLETED,DJ479DP,60893.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-22 04:00:00+00:00,2021-01-22 04:08:00+00:00,2021-01-22 00:00:00+00:00,5e41309b442d5c39c647c83e,5ebe647d94418bae0a60fbf7,2021-01-22,RUNGIS MISE A DISPO FRICHTI1,32.0,10000.0,1000.0,10.0,7000.0
60095b98741d12c92dca0bff,F BACKUP AM 01,2021-01-22 04:32:57.822000+00:00,2021-01-22 05:18:11.329000+00:00,2021-01-22 05:19:57.090000+00:00,2713507.0,105761.0,COMPLETED,DJ265,72400.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-22 04:00:00+00:00,2021-01-22 04:08:00+00:00,2021-01-22 00:00:00+00:00,5f7dda83ce9da2bb1ab60166,5bc6f497cec454100d317a2c,2021-01-22,RUNGIS MISE A DISPO FRICHTI1,32.0,10000.0,1000.0,10.0,7000.0
600994f594995ca96845c761,F BACKUP AM 04,2021-01-22 03:49:13.848000+00:00,2021-01-22 04:11:00.035000+00:00,2021-01-22 06:31:41.094000+00:00,1306187.0,8441059.0,COMPLETED,FD524EV,888.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-22 04:00:00+00:00,2021-01-22 04:08:00+00:00,2021-01-22 00:00:00+00:00,5c863c37e132ad38f64dc75e,5c05d46b2a4ad011a4df7595,2021-01-22,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
600aa413e10b97c66db141c7,FR BACKUP PM 01,2021-01-24 11:57:59.157000+00:00,2021-01-24 11:58:50.117000+00:00,2021-01-24 16:26:29.274000+00:00,50960.0,16059157.0,COMPLETED,FC784VY,3655.0,ST MAD FRICHTI,ST MAD FRICHTI,2021-01-24 11:59:28.227000+00:00,2021-01-24 12:08:42.179000+00:00,2021-01-24 00:00:00+00:00,5c863bdbce107038175b7dbd,5a1d4e46624de80f7b727475,2021-01-24,ST MAD FRICHTI,32.0,540.0,350.0,10.0,3500.0
600aa41ce10b97c66db141cb,FR182,2021-01-24 12:01:41.352000+00:00,2021-01-24 12:02:47.286000+00:00,2021-01-24 15:29:15.651000+00:00,65934.0,12388365.0,COMPLETED,FT430JJ,1246.0,ST MAD FRICHTI,ST MAD FRICHTI,2021-01-24 12:29:28.227000+00:00,2021-01-24 14:40:42.252000+00:00,2021-01-24 00:00:00+00:00,5fdb8cc5beb2aba033beba06,5ba0de9ea5c3b90fffaa3791,2021-01-24,ST MAD FRICHTI,32.0,540.0,350.0,10.0,3500.0
600aa422e10b97c66db141d0,FR BACKUP PM02,2021-01-24 12:17:23.980000+00:00,2021-01-24 13:25:44.031000+00:00,2021-01-24 13:26:25.980000+00:00,4100051.0,41949.0,COMPLETED,421,5.0,ST MAD FRICHTI,ST MAD FRICHTI,2021-01-24 11:59:28.227000+00:00,2021-01-24 12:08:42.179000+00:00,2021-01-24 00:00:00+00:00,5c863b36ce107038175b7b1a,5eb7eecd8efc124592d07ed6,2021-01-24,ST MAD FRICHTI,32.0,540.0,350.0,10.0,3500.0
600aaf78e10b97c66db141da,F BACKUP AM 01,2021-01-23 04:21:21.228000+00:00,2021-01-23 04:36:13.612000+00:00,2021-01-23 17:56:03.176000+00:00,892384.0,47989564.0,COMPLETED,FC263VZ,1.0,ST MAD FRICHTI,ST MAD FRICHTI,2021-01-23 03:59:28.226000+00:00,2021-01-23 04:08:40.147000+00:00,2021-01-23 00:00:00+00:00,5c863ed5e132ad38f64ddb4f,5c62144d54cb021100286c1f,2021-01-23,ST MAD FRICHTI,32.0,1000.0,350.0,10.0,3500.0
600aaf79e10b97c66db141db,F BACKUP PM 01,2021-01-23 12:32:58.919000+00:00,2021-01-23 12:39:26.776000+00:00,2021-01-23 13:21:34.088000+00:00,387857.0,2527312.0,COMPLETED,FC784VY,368.0,ST MAD FRICHTI,ST MAD FRICHTI,2021-01-23 11:59:28.227000+00:00,2021-01-23 12:08:40.147000+00:00,2021-01-23 00:00:00+00:00,5c863bdbce107038175b7dbd,5a1d4e46624de80f7b727475,2021-01-23,ST MAD FRICHTI,32.0,540.0,350.0,10.0,3500.0
600aaf85e10b97c66db141e3,FR202,2021-01-23 10:14:44.983000+00:00,2021-01-23 10:15:54.851000+00:00,2021-01-23 15:35:00.803000+00:00,69868.0,19145952.0,COMPLETED,FT351JJ,12321.0,ST MAD FRICHTI,ST MAD FRICHTI,2021-01-23 12:29:28.227000+00:00,2021-01-23 14:38:40.147000+00:00,2021-01-23 00:00:00+00:00,5fdb8cd3b711f3884b59fece,5cb3c59b98e8f73e93060ba7,2021-01-23,ST MAD FRICHTI,32.0,540.0,350.0,10.0,3500.0
600af17a7584cd000dd00075,F BACKUP AM 03,2021-01-25 05:29:54.858000+00:00,2021-01-25 05:51:12.799000+00:00,2021-01-26 02:06:06.786000+00:00,1277941.0,72893987.0,COMPLETED,FC062VZ,999.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-25 04:00:00+00:00,2021-01-25 04:08:00+00:00,2021-01-25 00:00:00+00:00,5c863d3ceb51496576000881,5ff48712fd39185d004f48ca,2021-01-25,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
600af17a7584cd1971d0007e,F BACKUP AM 04,2021-01-25 04:12:40.477000+00:00,2021-01-25 04:15:24.119000+00:00,2021-01-25 07:20:15.805000+00:00,163642.0,11091686.0,COMPLETED,FC611VZ,69692.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-25 04:00:00+00:00,2021-01-25 04:08:00+00:00,2021-01-25 00:00:00+00:00,5c863ba9e132ad38f64dc4ec,5db5fd3bafa2af0623478758,2021-01-25,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
600af17a7584cd1c4fd0006c,F BACKUP AM 01,2021-01-25 04:53:55.404000+00:00,2021-01-25 05:12:28.112000+00:00,2021-01-25 05:25:33.914000+00:00,1112708.0,785802.0,COMPLETED,FD141BL,5.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-25 04:00:00+00:00,2021-01-25 04:08:00+00:00,2021-01-25 00:00:00+00:00,5c863bfde132ad38f64dc62c,5eb7eecd8efc124592d07ed6,2021-01-25,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
600af17a7584cd4780d00087,F BACKUP AM 05,2021-01-25 05:14:53.617000+00:00,2021-01-25 05:42:15.539000+00:00,2021-01-25 12:14:47.397000+00:00,1641922.0,23551858.0,COMPLETED,FC421VZ,1212.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-25 04:00:00+00:00,2021-01-25 04:08:00+00:00,2021-01-25 00:00:00+00:00,5c863b36ce107038175b7b1a,5c2c813f6e86ea119091426f,2021-01-25,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
600af180e69ee31c16e20604,F BACKUP PM 01,2021-01-25 12:45:48.309000+00:00,2021-01-25 12:47:12.639000+00:00,2021-01-25 18:05:44.882000+00:00,84330.0,19112243.0,COMPLETED,FC784VY,3998.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-25 12:00:00+00:00,2021-01-25 12:08:00+00:00,2021-01-25 00:00:00+00:00,5c863bdbce107038175b7dbd,5a1d4e46624de80f7b727475,2021-01-25,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
600af180e69ee35002e2060d,F BACKUP PM 02,2021-01-25 12:14:54.640000+00:00,2021-01-25 12:32:21.545000+00:00,2021-01-25 13:08:34.349000+00:00,1046905.0,2172804.0,COMPLETED,CF-421-VZ,1214.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-25 12:00:00+00:00,2021-01-25 12:08:00+00:00,2021-01-25 00:00:00+00:00,600af180e69ee3620be20612,5c2c813f6e86ea119091426f,2021-01-25,RUNGIS MISE A DISPO FRICHTI1,31.63317757009346,3634.8598130841124,497.196261682243,10.320093457943925,4466.1682242990655
600af180e69ee35fe3e20616,F BACKUP PM 03,2021-01-25 11:45:49.555000+00:00,2021-01-25 11:47:01.676000+00:00,2021-01-25 15:28:12.212000+00:00,72121.0,13270536.0,COMPLETED,FT329CD,4245.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-25 12:00:00+00:00,2021-01-25 12:08:00+00:00,2021-01-25 00:00:00+00:00,5f7de4342f79c877813d1682,5849562480579f0d2a062637,2021-01-25,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
600af18400996d714f449bd7,F BACKUP PM 03,2021-01-26 11:37:08.751000+00:00,2021-01-26 11:38:12.599000+00:00,2021-01-26 18:12:13.329000+00:00,63848.0,23640730.0,COMPLETED,CF-421-VZ,2111.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-26 12:00:00+00:00,2021-01-26 12:08:00+00:00,2021-01-26 00:00:00+00:00,600af18400996d25ab449bdc,5c2c813f6e86ea119091426f,2021-01-26,RUNGIS MISE A DISPO FRICHTI1,31.63317757009346,3634.8598130841124,497.196261682243,10.320093457943925,4466.1682242990655
600af18400996dded1449bc5,F BACKUP PM 01,2021-01-26 11:55:41.008000+00:00,2021-01-26 11:57:49.617000+00:00,2021-01-26 16:26:04.239000+00:00,128609.0,16094622.0,COMPLETED,FT329CD,4510.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-26 12:00:00+00:00,2021-01-26 12:08:00+00:00,2021-01-26 00:00:00+00:00,5f7de4342f79c877813d1682,5849562480579f0d2a062637,2021-01-26,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
600af1944d177d13cf182218,F BACKUP AM 04,2021-01-26 11:37:20.292000+00:00,2021-01-26 11:39:07.992000+00:00,2021-01-26 11:39:54.539000+00:00,107700.0,46547.0,COMPLETED,Fd126dm,888.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-26 04:00:00+00:00,2021-01-26 04:08:00+00:00,2021-01-26 00:00:00+00:00,600af1944d177d712c18221d,5eb7ef479d0f4a1a3e8bcd68,2021-01-26,RUNGIS MISE A DISPO FRICHTI1,31.63317757009346,3634.8598130841124,497.196261682243,10.320093457943925,4466.1682242990655
600af1944d177d5dc6182206,F BACKUP AM 01,2021-01-26 11:28:38.430000+00:00,2021-01-26 11:29:23.658000+00:00,2021-01-26 11:30:00.843000+00:00,45228.0,37185.0,COMPLETED,FC611VZ,1.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-26 04:00:00+00:00,2021-01-26 04:08:00+00:00,2021-01-26 00:00:00+00:00,5c863ba9e132ad38f64dc4ec,5db5fd3bafa2af0623478758,2021-01-26,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
600af1944d177df6ea182221,F BACKUP AM 05,2021-01-26 11:34:51.224000+00:00,2021-01-26 11:36:12.902000+00:00,2021-01-26 11:37:01.075000+00:00,81678.0,48173.0,COMPLETED,CF-421-VZ,2111.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-26 04:00:00+00:00,2021-01-26 04:08:00+00:00,2021-01-26 00:00:00+00:00,600af1944d177d7e76182226,5c2c813f6e86ea119091426f,2021-01-26,RUNGIS MISE A DISPO FRICHTI1,31.63317757009346,3634.8598130841124,497.196261682243,10.320093457943925,4466.1682242990655
600af19e8e025f18a5b3e5e8,F BACKUP AM 01,2021-01-27 11:27:26.068000+00:00,2021-01-27 11:28:34.883000+00:00,2021-01-27 11:29:21.548000+00:00,68815.0,46665.0,COMPLETED,FC611VZ,1.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-27 04:00:00+00:00,2021-01-27 04:08:00+00:00,2021-01-27 00:00:00+00:00,5c863ba9e132ad38f64dc4ec,5db5fd3bafa2af0623478758,2021-01-27,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
600af19e8e025f5fdbb3e5f1,F BACKUP AM 03,2021-01-27 12:15:23.855000+00:00,2021-01-27 12:17:06.058000+00:00,2021-01-27 12:17:58.001000+00:00,102203.0,51943.0,COMPLETED,Fd126dm,55.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-27 04:00:00+00:00,2021-01-27 04:08:00+00:00,2021-01-27 00:00:00+00:00,600af19e8e025fdbf7b3e5f6,5eb7ef479d0f4a1a3e8bcd68,2021-01-27,RUNGIS MISE A DISPO FRICHTI1,31.63317757009346,3634.8598130841124,497.196261682243,10.320093457943925,4466.1682242990655
600af19e8e025f765bb3e603,F BACKUP AM 05,2021-01-27 12:19:55.317000+00:00,2021-01-27 12:20:56.580000+00:00,2021-01-27 12:21:28.779000+00:00,61263.0,32199.0,COMPLETED,FC062VZ,0.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-27 04:00:00+00:00,2021-01-27 04:08:00+00:00,2021-01-27 00:00:00+00:00,5c863d3ceb51496576000881,600eb655b8410bf293e8530c,2021-01-27,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
600af19e8e025ff941b3e5fa,F BACKUP AM 04,2021-01-27 13:10:30.454000+00:00,2021-01-27 13:11:35.751000+00:00,2021-01-27 13:12:20.394000+00:00,65297.0,44643.0,COMPLETED,CF-421-VZ,1211.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-27 04:00:00+00:00,2021-01-27 04:08:00+00:00,2021-01-27 00:00:00+00:00,600af19e8e025f4ca2b3e5ff,5c2c813f6e86ea119091426f,2021-01-27,RUNGIS MISE A DISPO FRICHTI1,31.63317757009346,3634.8598130841124,497.196261682243,10.320093457943925,4466.1682242990655
600af1cd1393c0399b2707fc,F BACKUP AM 05,2021-01-28 05:16:48.334000+00:00,2021-01-28 05:18:39.962000+00:00,2021-01-28 12:42:59.978000+00:00,111628.0,26660016.0,COMPLETED,CF-421-VZ,12111.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-28 04:00:00+00:00,2021-01-28 04:08:00+00:00,2021-01-28 00:00:00+00:00,600af1cd1393c0b32d270801,5c2c813f6e86ea119091426f,2021-01-28,RUNGIS MISE A DISPO FRICHTI1,31.63317757009346,3634.8598130841124,497.196261682243,10.320093457943925,4466.1682242990655
600af1cd1393c05f022707e1,F BACKUP AM 01,2021-01-28 04:25:36.058000+00:00,2021-01-28 05:22:35.612000+00:00,2021-01-28 06:08:03.918000+00:00,3419554.0,2728306.0,COMPLETED,CH957NL,272325.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-28 04:00:00+00:00,2021-01-28 04:08:00+00:00,2021-01-28 00:00:00+00:00,601ace2c1a519f82f930a3c0,56e97edc4e6e3d050ca6e521,2021-01-28,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
600af1cd1393c0b7bf2707f3,F BACKUP AM 04,2021-01-28 05:14:26.715000+00:00,2021-01-28 05:16:49.599000+00:00,2021-01-28 05:18:15.843000+00:00,142884.0,86244.0,COMPLETED,FD141BL,5.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-28 04:00:00+00:00,2021-01-28 04:08:00+00:00,2021-01-28 00:00:00+00:00,5c863bfde132ad38f64dc62c,5eb7eecd8efc124592d07ed6,2021-01-28,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
600af1cd1393c0e1ae2707ea,F BACKUP AM 03,2021-01-28 04:44:39.902000+00:00,2021-01-28 05:03:27.063000+00:00,2021-01-28 11:49:06.566000+00:00,1127161.0,24339503.0,COMPLETED,Fd126dm,88.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-28 04:00:00+00:00,2021-01-28 04:08:00+00:00,2021-01-28 00:00:00+00:00,600af1cd1393c064522707ef,5eb7ef479d0f4a1a3e8bcd68,2021-01-28,RUNGIS MISE A DISPO FRICHTI1,31.63317757009346,3634.8598130841124,497.196261682243,10.320093457943925,4466.1682242990655
600af1d55ca89803c1cac8b2,F BACKUP PM 03,2021-01-28 11:53:02.131000+00:00,2021-01-28 11:54:32.627000+00:00,2021-01-28 16:46:11.849000+00:00,90496.0,17499222.0,COMPLETED,FT329CD,4620.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-28 12:00:00+00:00,2021-01-28 12:08:00+00:00,2021-01-28 00:00:00+00:00,5f7de4342f79c877813d1682,5849562480579f0d2a062637,2021-01-28,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
600af1d55ca8985171cac8a0,F BACKUP PM 01,2021-01-28 12:43:07.310000+00:00,2021-01-28 13:29:12.143000+00:00,2021-01-29 02:02:14.532000+00:00,2764833.0,45182389.0,COMPLETED,CF421-VZ,1211.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-28 12:00:00+00:00,2021-01-28 12:08:00+00:00,2021-01-28 00:00:00+00:00,600af1d55ca8987cbecac8a5,5c2c813f6e86ea119091426f,2021-01-28,RUNGIS MISE A DISPO FRICHTI1,31.63317757009346,3634.8598130841124,497.196261682243,10.320093457943925,4466.1682242990655
600af1e23f14d438fd9d786f,F BACKUP AM 04,2021-01-29 12:51:36.526000+00:00,2021-01-29 12:52:41.504000+00:00,2021-01-29 12:52:57.520000+00:00,64978.0,16016.0,COMPLETED,FC062VZ,1.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-29 04:00:00+00:00,2021-01-29 04:08:00+00:00,2021-01-29 00:00:00+00:00,5c863d3ceb51496576000881,600eb655b8410bf293e8530c,2021-01-29,RUNGIS MISE A DISPO FRICHTI1,32.0,1000.0,350.0,10.0,3500.0
600af1e23f14d4533e9d7878,F BACKUP AM 05,2021-01-29 11:50:00.920000+00:00,2021-01-29 11:51:10.415000+00:00,2021-01-29 11:51:48.417000+00:00,69495.0,38002.0,COMPLETED,Fc-611-yz,1.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-29 04:00:00+00:00,2021-01-29 04:08:00+00:00,2021-01-29 00:00:00+00:00,600af1e23f14d413fc9d787d,5db5fd3bafa2af0623478758,2021-01-29,RUNGIS MISE A DISPO FRICHTI1,31.63317757009346,3634.8598130841124,497.196261682243,10.320093457943925,4466.1682242990655
600af1e23f14d4605f9d785d,F BACKUP AM 01,2021-01-29 11:48:27.738000+00:00,2021-01-29 11:49:17.407000+00:00,2021-01-29 11:49:55.553000+00:00,49669.0,38146.0,COMPLETED,FC611VZ,1.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-29 04:00:00+00:00,2021-01-29 04:08:00+00:00,2021-01-29 00:00:00+00:00,5c863ba9e132ad38f64dc4ec,5db5fd3bafa2af0623478758,2021-01-29,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
600af242741d1200b0cff22a,F BACKUP PM 03,2021-01-27 11:51:32.694000+00:00,2021-01-27 11:53:36.098000+00:00,2021-01-27 16:35:17.800000+00:00,123404.0,16901702.0,COMPLETED,FT329CD,4673.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-27 12:00:00+00:00,2021-01-27 12:08:00+00:00,2021-01-27 00:00:00+00:00,5f7de4342f79c877813d1682,5849562480579f0d2a062637,2021-01-27,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
600af242741d122788cff221,F BACKUP PM 02,2021-01-27 12:41:26.650000+00:00,2021-01-27 12:42:14.083000+00:00,2021-01-27 12:42:57.930000+00:00,47433.0,43847.0,COMPLETED,FC784VY,9999.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-27 12:00:00+00:00,2021-01-27 12:08:00+00:00,2021-01-27 00:00:00+00:00,5c863bdbce107038175b7dbd,5a1d4e46624de80f7b727475,2021-01-27,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
600af242741d12701ccff218,F BACKUP PM 01,2021-01-27 13:12:25.974000+00:00,2021-01-27 13:13:55.750000+00:00,2021-01-27 13:54:52.178000+00:00,89776.0,2456428.0,COMPLETED,FC421VZ,1211.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-01-27 12:00:00+00:00,2021-01-27 12:08:00+00:00,2021-01-27 00:00:00+00:00,5c863b36ce107038175b7b1a,5c2c813f6e86ea119091426f,2021-01-27,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
600af993e10b97455985ccbb,R18,2021-01-23 12:35:28.347000+00:00,2021-01-23 13:13:53.434000+00:00,2021-01-23 22:27:37.430000+00:00,2305087.0,33223996.0,COMPLETED,FC062VZ,80.0,ST PM,ST PM,2021-01-23 12:32:15.305000+00:00,2021-01-23 20:17:33.820000+00:00,2021-01-23 00:00:00+00:00,5c863d3ceb51496576000881,5f560dac273593e735387d0a,2021-01-23,ST PM,32.0,1000.0,350.0,10.0,3500.0
600ed04194995ce5c3297678,OPTIMILES 03,2021-01-26 11:59:37.006000+00:00,2021-01-26 12:15:01.523000+00:00,2021-01-26 20:14:15.178000+00:00,924517.0,28753655.0,COMPLETED,DJ479DP,57995.0,B2B FIXE,B2B FIXE,2021-01-26 14:17:14.454000+00:00,2021-01-26 20:54:23.917000+00:00,2021-01-26 00:00:00+00:00,5e41309b442d5c39c647c83e,5be1ae46b18ff102ab090245,2021-01-26,B2B FIXE,32.0,10000.0,1000.0,10.0,7000.0
60102c0794995ca6329cf29b,R43,2021-01-27 03:59:38.778000+00:00,2021-01-27 06:17:31.837000+00:00,2021-01-27 08:27:37.674000+00:00,8273059.0,7805837.0,COMPLETED,AQ573NF,274943.0,RUNGIS MATIN,RUNGIS MATIN,2021-01-27 04:59:59+00:00,2021-01-27 06:47:00+00:00,2021-01-27 00:00:00+00:00,5c862986ce107038175b0804,5ff8172cfae6741364be0545,2021-01-27,RUNGIS MATIN,32.0,1000.0,350.0,10.0,3500.0
60105061f47ce821bacc164f,R46,2021-01-27 04:40:04.997000+00:00,2021-01-27 06:15:17.588000+00:00,2021-01-27 14:34:56.438000+00:00,5712591.0,29978850.0,COMPLETED,EK581YZ,72112.0,RUNGIS MATIN,RUNGIS MATIN,2021-01-27 06:17:31+00:00,2021-01-27 13:46:26+00:00,2021-01-27 00:00:00+00:00,5c8634fee132ad38f64d8a1e,5ff48712fd39185d004f48ca,2021-01-27,RUNGIS MATIN,32.0,10000.0,350.0,10.0,2200.0
6011287f66977842292adae7,R29,2021-01-27 12:06:07.627000+00:00,2021-01-27 12:11:50.665000+00:00,2021-01-27 22:10:18.773000+00:00,343038.0,35908108.0,COMPLETED,EK871YZ,91483.0,RUNGIS APRES MIDI,RUNGIS APRES MIDI,2021-01-27 12:45:00+00:00,2021-01-27 21:24:42.593000+00:00,2021-01-27 00:00:00+00:00,5c8637bfe132ad38f64da33f,5841ad4ab5a71b0d2a295183,2021-01-27,RUNGIS APRES MIDI,32.0,10000.0,350.0,10.0,2200.0
60112880669778438c2adb81,R34,2021-01-27 12:22:17.615000+00:00,2021-01-27 12:42:25.679000+00:00,2021-01-27 21:33:14.264000+00:00,1208064.0,31848585.0,COMPLETED,EK899YZ,35000.0,RUNGIS APRES MIDI,RUNGIS APRES MIDI,2021-01-27 12:47:50+00:00,2021-01-27 21:38:38+00:00,2021-01-27 00:00:00+00:00,5c8632a3eb51496576ffb353,5c864f92e132ad38f64e4d03,2021-01-27,RUNGIS APRES MIDI,32.0,1000.0,350.0,10.0,2200.0
6012e22f5ccdf4015b7ae2cf,BACKUPAM04,2021-02-01 04:21:16.528000+00:00,2021-02-01 05:18:25.402000+00:00,2021-02-01 12:26:17.992000+00:00,3428874.0,25672590.0,COMPLETED,FC-421-VZ,1222.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-01 04:00:00+00:00,2021-02-01 04:08:00+00:00,2021-02-01 00:00:00+00:00,5f7dda83ce9da2bb1ab60166,5c2c813f6e86ea119091426f,2021-02-01,RUNGIS MISE A DISPO FRICHTI1,32.0,10000.0,1000.0,10.0,7000.0
6012e22f5ccdf4106f7ae2ec,FR020,2021-02-01 03:54:57.116000+00:00,2021-02-01 03:59:32.148000+00:00,2021-02-01 10:30:11.783000+00:00,275032.0,23439635.0,COMPLETED,Ft957,2846.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-01 04:35:11.971000+00:00,2021-02-01 06:38:00+00:00,2021-02-01 00:00:00+00:00,5c863bfde132ad38f64dc62c,57dd0d60c925036c644c5f93,2021-02-01,RUNGIS MISE A DISPO FRICHTI1,32.0,540.0,350.0,10.0,3500.0
6012e22f5ccdf4146e7ae2c6,BACKUPAM03,2021-02-01 03:58:56.922000+00:00,2021-02-01 05:13:21.820000+00:00,2021-02-01 12:28:29.581000+00:00,4464898.0,26107761.0,COMPLETED,Fd126dm,888.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-01 04:00:00+00:00,2021-02-01 04:08:00+00:00,2021-02-01 00:00:00+00:00,6012e22f5ccdf4c3177ae2cb,5eb7ef479d0f4a1a3e8bcd68,2021-02-01,RUNGIS MISE A DISPO FRICHTI1,31.63317757009346,3634.8598130841124,497.196261682243,10.320093457943925,4466.1682242990655
6012e22f5ccdf470e97ae2bd,BACKUPAM02,2021-02-01 04:35:46.961000+00:00,2021-02-01 04:39:44.684000+00:00,2021-02-01 04:40:54.196000+00:00,237723.0,69512.0,COMPLETED,Fc-611-vz,1.0,RUNGIS MISE A DISPO FRICHTI1,RUNGIS MISE A DISPO FRICHTI1,2021-02-01 04:00:00+00:00,2021-02-01 04:08:00+00:00,2021-02-01 00:00:00+00:00,5c8639b3e132ad38f64db158,5db5fd3bafa2af0623478758,2021-02-01,RUNGIS MISE A DISPO FRICHTI1,32.0,10000.0,1000.0,10.0,7000.0
